game_id,year,week,neutral_site,h_team,h_to,h_yds,a_team,a_to,a_yds,home_points,away_points,home_win
401403987,2022,3,0,Notre Dame,1.0,297.0,California,0.0,296.0,24,17,1
401426252,2022,3,0,Howard,0.0,352.0,Morehouse College,0.0,209.0,31,0,1
401421118,2022,3,0,Southeast Missouri State,1.0,468.0,Nicholls,1.0,299.0,42,16,1
401426558,2022,3,0,UNLV,0.0,576.0,North Texas,2.0,474.0,58,27,1
401404074,2022,3,0,Kansas State,0.0,336.0,Tulane,2.0,336.0,10,17,0
401413246,2022,3,0,Idaho,0.0,462.0,Drake,1.0,212.0,42,14,1
401418631,2022,3,0,Alabama A&M,3.0,283.0,Austin Peay,1.0,315.0,3,28,0
401413258,2022,3,0,Idaho State,3.0,408.0,Central Arkansas,1.0,418.0,16,31,0
401422976,2022,3,0,Western Carolina,0.0,766.0,Presbyterian,0.0,288.0,77,21,1
401405085,2022,3,0,Wisconsin,1.0,595.0,New Mexico State,3.0,242.0,66,7,1
401426333,2022,3,0,App State,0.0,456.0,Troy,1.0,348.0,32,28,1
401403988,2022,3,0,Minnesota,1.0,500.0,Colorado,1.0,226.0,49,7,1
401403891,2022,3,0,Northern Illinois,1.0,354.0,Vanderbilt,1.0,428.0,28,38,0
401414780,2022,3,0,Massachusetts,1.0,264.0,Stony Brook,2.0,333.0,20,3,1
401403989,2022,3,0,Oregon,1.0,439.0,BYU,0.0,366.0,41,20,1
401426560,2022,3,0,UAB,0.0,413.0,Georgia Southern,3.0,418.0,35,21,1
401403882,2022,3,0,Auburn,4.0,415.0,Penn State,0.0,477.0,12,41,0
401403886,2022,3,0,Georgia Tech,0.0,214.0,Ole Miss,1.0,547.0,0,42,0
401422988,2022,3,0,Lafayette,2.0,240.0,William & Mary,1.0,483.0,7,34,0
401403880,2022,3,0,Alabama,2.0,509.0,UL Monroe,1.0,169.0,63,7,1
401404068,2022,3,0,Houston,2.0,446.0,Kansas,0.0,438.0,30,48,0
401415218,2022,3,0,Boise State,1.0,327.0,UT Martin,1.0,152.0,30,7,1
401415171,2022,3,0,Northern Arizona,1.0,448.0,North Dakota,0.0,318.0,24,27,0
401420878,2022,3,0,Western Illinois,5.0,347.0,Southern Utah,1.0,347.0,10,17,0
401423426,2022,3,0,Wagner,0.0,232.0,St. Francis (PA),0.0,370.0,7,27,0
401425456,2022,3,0,Northern Iowa,3.0,403.0,Sacramento State,0.0,424.0,21,37,0
401415029,2022,3,0,Bowling Green,0.0,377.0,Marshall,3.0,547.0,34,31,1
401423919,2022,3,0,Southern,3.0,352.0,Texas Southern,0.0,352.0,0,24,0
401404159,2022,3,0,Wake Forest,2.0,346.0,Liberty,4.0,428.0,37,36,1
401403995,2022,3,0,Washington State,2.0,447.0,Colorado State,2.0,249.0,38,7,1
401411112,2022,3,0,Duke,1.0,420.0,North Carolina A&T,0.0,354.0,49,20,1
401415621,2022,3,0,East Carolina,0.0,572.0,Campbell,1.0,403.0,49,10,1
401423157,2022,3,0,Morehead State,2.0,500.0,Kentucky Christian,3.0,418.0,49,14,1
401424394,2022,3,0,Elon,3.0,474.0,Gardner-Webb,2.0,275.0,30,24,1
401415196,2022,3,0,Marist,2.0,297.0,Columbia,0.0,405.0,3,38,0
401421139,2022,3,0,Mercer,2.0,371.0,The Citadel,1.0,151.0,17,0,1
401403885,2022,3,0,LSU,1.0,416.0,Mississippi State,2.0,289.0,31,16,1
401418637,2022,3,0,Eastern Kentucky,1.0,448.0,Charleston Southern,2.0,325.0,40,17,1
401418778,2022,3,0,Chattanooga,1.0,469.0,North Alabama,1.0,310.0,41,14,1
401420799,2022,3,0,New Hampshire,2.0,361.0,North Carolina Central,0.0,399.0,27,45,0
401423145,2022,3,0,Davidson,1.0,523.0,Laurinburg,1.0,252.0,56,6,1
401425420,2022,3,0,Mississippi Valley State,1.0,352.0,Delta State,1.0,412.0,17,28,0
401426554,2022,3,0,Georgia State,2.0,602.0,Charlotte,1.0,501.0,41,42,0
401420881,2022,3,0,Tarleton State,1.0,473.0,Eastern New Mexico,3.0,113.0,41,6,1
401420847,2022,3,0,Prairie View A&M,2.0,222.0,Incarnate Word,1.0,491.0,14,31,0
401434858,2022,3,0,Lindenwood,1.0,536.0,Keiser University,2.0,308.0,37,3,1
401420832,2022,3,0,South Dakota State,0.0,463.0,Butler,3.0,264.0,45,17,1
401404072,2022,3,0,NC State,1.0,270.0,Texas Tech,4.0,353.0,27,14,1
401413216,2022,3,0,Tulsa,0.0,621.0,Jacksonville State,3.0,295.0,54,17,1
401415622,2022,3,0,Memphis,0.0,547.0,Arkansas State,1.0,370.0,44,32,1
401415032,2022,3,0,Southern Miss,0.0,588.0,Northwestern State,2.0,234.0,64,10,1
401426557,2022,3,0,Middle Tennessee,1.0,435.0,Tennessee State,2.0,210.0,49,6,1
401405088,2022,3,0,Ohio State,0.0,763.0,Toledo,2.0,307.0,77,21,1
401403889,2022,3,0,Tennessee,0.0,676.0,Akron,1.0,276.0,63,6,1
401404075,2022,3,0,Oklahoma State,2.0,538.0,Arkansas-Pine Bluff,0.0,230.0,63,7,1
401403881,2022,3,0,Arkansas,3.0,597.0,Missouri State,0.0,409.0,38,27,1
401415178,2022,3,0,Lamar,4.0,299.0,Northern Colorado,3.0,270.0,14,21,0
401421122,2022,3,0,SE Louisiana,0.0,601.0,Central Connecticut,2.0,214.0,70,6,1
401420869,2022,3,0,Sam Houston,1.0,347.0,East Texas A&M,2.0,223.0,27,17,1
401405087,2022,3,0,Maryland,2.0,439.0,SMU,3.0,520.0,34,27,1
401403994,2022,3,0,Washington,0.0,503.0,Michigan State,1.0,365.0,39,28,1
401411110,2022,3,0,Boston College,0.0,431.0,Maine,3.0,378.0,38,17,1
401418829,2022,3,0,Illinois State,2.0,305.0,Eastern Illinois,5.0,167.0,35,7,1
401411115,2022,3,0,Western Michigan,3.0,180.0,Pittsburgh,1.0,417.0,13,34,0
401421157,2022,3,0,East Tennessee State,4.0,352.0,Furman,1.0,409.0,14,27,0
401426555,2022,3,0,Florida Atlantic,1.0,296.0,UCF,3.0,653.0,14,40,0
401405082,2022,3,0,Iowa,0.0,337.0,Nevada,1.0,151.0,27,0,1
401426559,2022,3,0,Rice,3.0,449.0,Louisiana,1.0,175.0,33,21,1
401403883,2022,3,0,Florida,2.0,329.0,South Florida,3.0,402.0,31,28,1
401426562,2022,3,0,Texas,0.0,459.0,UTSA,1.0,408.0,41,20,1
401426556,2022,3,0,Clemson,1.0,521.0,Louisiana Tech,4.0,323.0,48,20,1
401418802,2022,3,0,McNeese,3.0,348.0,Alcorn State,1.0,404.0,19,30,0
401420857,2022,3,0,Weber State,2.0,623.0,Utah Tech,4.0,331.0,44,14,1
401403990,2022,3,0,Oregon State,0.0,538.0,Montana State,3.0,269.0,68,28,1
401426561,2022,3,0,New Mexico,2.0,299.0,UTEP,7.0,353.0,27,10,1
401403890,2022,3,0,Texas A&M,0.0,264.0,Miami,1.0,392.0,17,9,1
401415183,2022,3,0,UC Davis,0.0,475.0,San Diego,1.0,352.0,43,13,1
401403993,2022,3,0,Utah,1.0,398.0,San Diego State,2.0,173.0,35,7,1
401403992,2022,3,0,USC,0.0,517.0,Fresno State,2.0,421.0,45,17,1
401403985,2022,3,0,Arizona,0.0,394.0,North Dakota State,1.0,407.0,31,28,1
401403986,2022,3,0,Arizona State,1.0,352.0,Eastern Michigan,1.0,458.0,21,30,0
401415219,2022,3,0,Hawai'i,2.0,184.0,Duquesne,3.0,364.0,24,14,1
401426334,2022,4,0,Georgia State,4.0,309.0,Coastal Carolina,1.0,540.0,24,41,0
401411116,2022,4,0,Virginia Tech,1.0,228.0,West Virginia,1.0,421.0,10,33,0
401421129,2022,4,0,Illinois,1.0,502.0,Chattanooga,2.0,142.0,31,0,1
401411117,2022,4,0,Syracuse,4.0,352.0,Virginia,2.0,287.0,22,20,1
401415220,2022,4,0,Air Force,0.0,541.0,Nevada,0.0,242.0,48,20,1
401426571,2022,4,0,UTEP,0.0,322.0,Boise State,0.0,177.0,27,10,1
401421158,2022,4,0,Charleston Southern,4.0,366.0,Furman,4.0,378.0,19,24,0
401425511,2022,4,0,Robert Morris,3.0,194.0,East Tennessee State,2.0,451.0,3,45,0
401403895,2022,4,0,Georgia,3.0,529.0,Kent State,1.0,281.0,39,22,1
401405097,2022,4,0,Michigan,1.0,463.0,Maryland,3.0,397.0,34,27,1
401404078,2022,4,0,SMU,2.0,476.0,TCU,0.0,487.0,34,42,0
401416604,2022,4,0,Eastern Michigan,1.0,327.0,Buffalo,0.0,498.0,31,50,0
401404079,2022,4,0,Kansas,1.0,528.0,Duke,0.0,463.0,35,27,1
401404080,2022,4,0,Iowa State,2.0,350.0,Baylor,0.0,361.0,24,31,0
401405098,2022,4,0,Penn State,0.0,403.0,Central Michigan,4.0,363.0,33,14,1
401411123,2022,4,0,Wake Forest,0.0,447.0,Clemson,0.0,559.0,45,51,0
401403899,2022,4,0,Mississippi State,0.0,465.0,Bowling Green,1.0,250.0,45,14,1
401411121,2022,4,0,Pittsburgh,0.0,460.0,Rhode Island,0.0,286.0,45,24,1
401403894,2022,4,0,Auburn,0.0,217.0,Missouri,2.0,312.0,17,14,1
401411119,2022,4,0,Louisville,1.0,542.0,South Florida,3.0,158.0,41,3,1
401415197,2022,4,0,Georgetown,3.0,317.0,Columbia,1.0,469.0,6,42,0
401415187,2022,4,0,Brown,1.0,393.0,Harvard,0.0,468.0,28,35,0
401441991,2022,4,0,Long Island University,1.0,412.0,Bryant,1.0,345.0,29,31,0
401425090,2022,4,0,Valparaiso,2.0,339.0,San Diego,0.0,299.0,28,21,1
401423158,2022,4,0,Stetson,0.0,390.0,Morehead State,3.0,199.0,38,26,1
401425414,2022,4,0,Colgate,3.0,250.0,Holy Cross,0.0,271.0,10,35,0
401422989,2022,4,0,Pennsylvania,1.0,270.0,Lafayette,1.0,242.0,12,0,1
401424955,2022,4,0,Jackson State,2.0,625.0,Mississippi Valley State,1.0,217.0,49,7,1
401420790,2022,4,0,Norfolk State,2.0,396.0,St. Francis (PA),1.0,501.0,26,45,0
401418604,2022,4,0,Sacred Heart,1.0,427.0,Dartmouth,2.0,513.0,38,31,1
401414781,2022,4,0,Temple,4.0,313.0,Massachusetts,2.0,259.0,28,0,1
401416606,2022,4,0,Ohio,2.0,692.0,Fordham,1.0,640.0,59,52,1
401428485,2022,4,0,St. Thomas (MN),2.0,396.0,Lincoln (CA),2.0,308.0,43,6,1
401424937,2022,4,0,Bethune-Cookman,1.0,336.0,Grambling,3.0,461.0,36,19,1
401423153,2022,4,0,Drake,0.0,429.0,Marist,1.0,389.0,25,30,0
401420828,2022,4,0,South Dakota,4.0,265.0,North Dakota State,3.0,476.0,17,34,0
401403998,2022,4,0,Colorado,2.0,309.0,UCLA,0.0,515.0,17,45,0
401415405,2022,4,0,Cornell,0.0,184.0,Yale,0.0,453.0,14,38,0
401424428,2022,4,0,Richmond,0.0,434.0,Stony Brook,3.0,154.0,51,7,1
401435075,2022,4,0,Delaware State,0.0,164.0,Merrimack,0.0,351.0,13,26,0
401422999,2022,4,0,Princeton,2.0,353.0,Lehigh,3.0,253.0,29,17,1
401420808,2022,4,0,Missouri State,2.0,258.0,South Dakota State,1.0,475.0,14,28,0
401422929,2022,4,0,Samford,1.0,393.0,Western Carolina,3.0,456.0,35,12,1
401420816,2022,4,0,Southern Illinois,0.0,458.0,North Dakota,0.0,271.0,34,17,1
401425452,2022,4,0,Southeast Missouri State,2.0,457.0,Central Arkansas,1.0,380.0,35,27,1
401413259,2022,4,0,Northern Colorado,1.0,384.0,Idaho State,2.0,423.0,35,14,1
401404126,2022,4,0,North Carolina,1.0,368.0,Notre Dame,1.0,576.0,32,45,0
401415037,2022,4,0,App State,2.0,298.0,James Madison,2.0,376.0,28,32,0
401424405,2022,4,0,Villanova,2.0,531.0,Monmouth,1.0,482.0,42,49,0
401424366,2022,4,0,William & Mary,4.0,418.0,Elon,1.0,447.0,31,35,0
401426572,2022,4,0,UTSA,2.0,553.0,Texas Southern,2.0,464.0,52,24,1
401403901,2022,4,0,Tennessee,2.0,576.0,Florida,2.0,594.0,38,33,1
401405096,2022,4,0,Cincinnati,1.0,394.0,Indiana,3.0,348.0,45,24,1
401415224,2022,4,0,San Diego State,1.0,282.0,Toledo,4.0,376.0,17,14,1
401424429,2022,4,0,UAlbany,1.0,488.0,Central Connecticut,1.0,242.0,45,26,1
401426565,2022,4,0,Western Kentucky,1.0,688.0,Florida International,2.0,185.0,73,0,1
401404082,2022,4,0,Texas Tech,0.0,479.0,Texas,2.0,426.0,37,34,1
401405092,2022,4,0,Michigan State,3.0,240.0,Minnesota,1.0,508.0,7,34,0
401426569,2022,4,0,Memphis,1.0,334.0,North Texas,3.0,473.0,44,34,1
401426568,2022,4,0,Miami,3.0,367.0,Middle Tennessee,1.0,507.0,31,45,0
401415221,2022,4,0,Colorado State,1.0,253.0,Sacramento State,1.0,395.0,10,41,0
401424427,2022,4,0,Towson,0.0,239.0,New Hampshire,1.0,365.0,14,37,0
401426671,2022,4,0,Western Illinois,3.0,297.0,Northern Iowa,0.0,468.0,17,52,0
401413217,2022,4,0,Nicholls,2.0,418.0,Jacksonville State,0.0,547.0,21,52,0
401413237,2022,4,0,Eastern Washington,2.0,349.0,Montana State,1.0,466.0,35,38,0
401420800,2022,4,0,North Carolina Central,5.0,465.0,Virginia University Of Lynchburg,3.0,193.0,59,14,1
401413336,2022,4,0,Montana,0.0,396.0,Portland State,1.0,199.0,53,16,1
401413247,2022,4,0,Northern Arizona,1.0,184.0,Idaho,0.0,399.0,10,27,0
401411122,2022,4,0,UCF,2.0,333.0,Georgia Tech,2.0,438.0,27,10,1
401418632,2022,4,0,Austin Peay,2.0,494.0,Eastern Kentucky,1.0,329.0,31,20,1
401403898,2022,4,0,Ole Miss,1.0,462.0,Tulsa,1.0,457.0,35,27,1
401403999,2022,4,0,Washington State,2.0,428.0,Oregon,1.0,624.0,41,44,0
401462513,2022,4,0,Northwestern State,3.0,545.0,Lamar,1.0,394.0,35,27,1
401426255,2022,4,0,Murray State,5.0,407.0,Eastern Illinois,0.0,408.0,21,35,0
401403996,2022,4,0,California,0.0,599.0,Arizona,3.0,536.0,49,31,1
401404160,2022,4,0,Liberty,2.0,309.0,Akron,1.0,321.0,21,12,1
401426570,2022,4,0,Houston,1.0,427.0,Rice,2.0,424.0,34,27,1
401416605,2022,4,0,Georgia Southern,0.0,474.0,Ball State,1.0,496.0,34,23,1
401413205,2022,4,0,Kennesaw State,2.0,328.0,Wofford,2.0,393.0,24,22,1
401423450,2022,4,0,Alabama State,3.0,393.0,Prairie View A&M,2.0,362.0,15,25,0
401426335,2022,4,0,Old Dominion,0.0,330.0,Arkansas State,2.0,399.0,29,26,1
401415624,2022,4,0,East Carolina,2.0,370.0,Navy,1.0,343.0,20,23,0
401424426,2022,4,0,Delaware,3.0,448.0,Hampton,2.0,156.0,35,3,1
401423440,2022,4,0,Florida A&M,1.0,445.0,Alabama A&M,2.0,415.0,38,25,1
401422923,2022,4,0,Gardner-Webb,3.0,331.0,Mercer,0.0,357.0,14,45,0
401415040,2022,4,0,Tulane,1.0,451.0,Southern Miss,0.0,253.0,24,27,0
401403896,2022,4,0,Kentucky,1.0,406.0,Northern Illinois,0.0,327.0,31,23,1
401420848,2022,4,0,SE Louisiana,0.0,470.0,Incarnate Word,1.0,502.0,41,35,1
401426567,2022,4,0,South Alabama,1.0,389.0,Louisiana Tech,5.0,308.0,38,14,1
401403893,2022,4,0,Texas A&M,0.0,343.0,Arkansas,1.0,415.0,23,21,1
401423146,2022,4,0,Presbyterian,2.0,331.0,Davidson,0.0,626.0,24,56,0
401418779,2022,4,0,North Alabama,1.0,436.0,Tarleton State,1.0,586.0,28,43,0
401424930,2022,4,0,Alcorn State,1.0,470.0,Arkansas-Pine Bluff,1.0,266.0,38,21,1
401428475,2022,4,0,North Carolina A&T,1.0,439.0,South Carolina State,2.0,328.0,41,27,1
401431900,2022,4,0,East Texas A&M,0.0,487.0,North American University,0.0,18.0,63,3,1
401420842,2022,4,0,UT Martin,0.0,541.0,Lindenwood,2.0,429.0,56,26,1
401426393,2022,4,0,Troy,3.0,421.0,Marshall,1.0,174.0,16,7,1
401415222,2022,4,0,Utah State,6.0,421.0,UNLV,0.0,320.0,24,34,0
401405091,2022,4,0,Rutgers,3.0,361.0,Iowa,0.0,277.0,10,27,0
401418793,2022,4,0,Texas State,1.0,479.0,Houston Christian,1.0,142.0,34,0,1
401420864,2022,4,0,Stephen F. Austin,0.0,599.0,Warner University,4.0,141.0,98,0,1
401426566,2022,4,0,Purdue,2.0,354.0,Florida Atlantic,2.0,419.0,28,26,1
401426564,2022,4,0,South Carolina,2.0,545.0,Charlotte,3.0,292.0,56,20,1
401403897,2022,4,0,LSU,1.0,633.0,New Mexico,0.0,88.0,38,0,1
401403892,2022,4,0,Alabama,1.0,628.0,Vanderbilt,0.0,129.0,55,3,1
401405093,2022,4,0,Northwestern,2.0,364.0,Miami (OH),0.0,278.0,14,17,0
401404150,2022,4,0,NC State,1.0,492.0,UConn,0.0,160.0,41,10,1
401405095,2022,4,0,Ohio State,1.0,539.0,Wisconsin,1.0,296.0,52,21,1
401418803,2022,4,0,McNeese,2.0,401.0,Mississippi College,2.0,324.0,32,17,1
401420858,2022,4,0,Southern Utah,1.0,449.0,Utah Tech,3.0,376.0,31,17,1
401409237,2022,4,0,New Mexico State,1.0,438.0,Hawai'i,0.0,411.0,45,26,1
401411118,2022,4,0,Florida State,0.0,530.0,Boston College,2.0,235.0,44,14,1
401418784,2022,4,0,Abilene Christian,1.0,469.0,Western New Mexico,1.0,167.0,34,7,1
401426336,2022,4,0,UL Monroe,2.0,419.0,Louisiana,2.0,354.0,21,17,1
401404081,2022,4,0,Oklahoma,0.0,550.0,Kansas State,0.0,509.0,34,41,0
401404000,2022,4,0,Oregon State,4.0,320.0,USC,0.0,357.0,14,17,0
401415184,2022,4,0,UC Davis,0.0,417.0,Weber State,3.0,356.0,12,17,0
401415223,2022,4,0,BYU,0.0,525.0,Wyoming,0.0,278.0,38,24,1
401404001,2022,4,0,Washington,0.0,478.0,Stanford,3.0,372.0,40,22,1
401403997,2022,4,0,Arizona State,3.0,267.0,Utah,1.0,465.0,13,34,0
401415225,2022,4,0,San José State,1.0,397.0,Western Michigan,1.0,201.0,34,6,1
401413248,2022,5,0,Idaho,0.0,560.0,Northern Colorado,2.0,398.0,55,35,1
401418633,2022,5,0,Central Arkansas,1.0,311.0,Austin Peay,2.0,293.0,49,20,1
401418638,2022,5,0,Eastern Kentucky,1.0,511.0,Southern Utah,0.0,419.0,35,28,1
401403907,2022,5,0,Missouri,0.0,294.0,Georgia,2.0,481.0,22,26,0
401403904,2022,5,0,Florida,1.0,666.0,Eastern Washington,1.0,411.0,52,17,1
401403908,2022,5,0,South Carolina,3.0,404.0,South Carolina State,3.0,220.0,50,10,1
401403905,2022,5,0,Ole Miss,1.0,399.0,Kentucky,2.0,328.0,22,19,1
401414782,2022,5,0,Eastern Michigan,3.0,339.0,Massachusetts,1.0,255.0,20,13,1
401404083,2022,5,0,Baylor,2.0,457.0,Oklahoma State,1.0,379.0,25,36,0
401404085,2022,5,0,Kansas State,1.0,459.0,Texas Tech,4.0,473.0,37,28,1
401404084,2022,5,0,Kansas,1.0,213.0,Iowa State,2.0,303.0,14,11,1
401404086,2022,5,0,TCU,0.0,668.0,Oklahoma,1.0,355.0,55,24,1
401404087,2022,5,0,Texas,0.0,446.0,West Virginia,0.0,314.0,38,20,1
401423000,2022,5,0,Lehigh,2.0,303.0,Monmouth,2.0,490.0,7,35,0
401442044,2022,5,0,Stonehill,1.0,338.0,Duquesne,2.0,324.0,24,20,1
401415226,2022,5,0,BYU,0.0,397.0,Utah State,3.0,392.0,38,26,1
401413218,2022,5,0,Jacksonville State,5.0,336.0,Kennesaw State,2.0,283.0,35,28,1
401426574,2022,5,0,New Mexico State,0.0,221.0,Florida International,0.0,334.0,7,21,0
401404161,2022,5,0,Old Dominion,2.0,415.0,Liberty,2.0,478.0,24,38,0
401435487,2022,5,0,North Carolina A&T,1.0,307.0,Bryant,5.0,251.0,24,13,1
401420843,2022,5,0,Lindenwood,2.0,534.0,Southeast Missouri State,0.0,684.0,28,49,0
401403903,2022,5,0,Auburn,4.0,438.0,LSU,1.0,270.0,17,21,0
401416610,2022,5,0,Buffalo,2.0,278.0,Miami (OH),1.0,359.0,24,20,1
401416611,2022,5,0,Kent State,2.0,736.0,Ohio,0.0,450.0,31,24,1
401416609,2022,5,0,Akron,3.0,408.0,Bowling Green,1.0,422.0,28,31,0
401416607,2022,5,0,Toledo,1.0,447.0,Central Michigan,3.0,285.0,38,17,1
401415626,2022,5,0,South Florida,1.0,455.0,East Carolina,1.0,575.0,28,48,0
401415627,2022,5,0,Tulsa,2.0,285.0,Cincinnati,1.0,364.0,21,31,0
401415628,2022,5,0,Memphis,1.0,331.0,Temple,3.0,297.0,24,3,1
401415227,2022,5,0,Air Force,2.0,356.0,Navy,0.0,243.0,13,10,1
401415625,2022,5,0,Houston,1.0,383.0,Tulane,1.0,273.0,24,27,0
401426578,2022,5,0,Western Kentucky,2.0,470.0,Troy,1.0,415.0,27,34,0
401426576,2022,5,0,Middle Tennessee,0.0,452.0,UTSA,3.0,590.0,30,45,0
401426573,2022,5,0,Charlotte,3.0,445.0,UTEP,1.0,425.0,35,41,0
401404006,2022,5,0,Utah,0.0,361.0,Oregon State,4.0,417.0,42,16,1
401404004,2022,5,0,Washington State,2.0,415.0,California,0.0,311.0,28,9,1
401426338,2022,5,0,James Madison,3.0,460.0,Texas State,4.0,246.0,40,13,1
401426339,2022,5,0,Marshall,1.0,421.0,Gardner-Webb,4.0,143.0,28,7,1
401426577,2022,5,0,Rice,1.0,209.0,UAB,2.0,360.0,28,24,1
401426575,2022,5,0,North Texas,2.0,481.0,Florida Atlantic,2.0,432.0,45,28,1
401404003,2022,5,0,USC,1.0,485.0,Arizona State,1.0,331.0,42,25,1
401404007,2022,5,0,UCLA,0.0,499.0,Washington,2.0,410.0,40,32,1
401404005,2022,5,0,Oregon,1.0,515.0,Stanford,1.0,332.0,45,27,1
401404002,2022,5,0,Arizona,0.0,673.0,Colorado,1.0,340.0,43,20,1
401426337,2022,5,0,Coastal Carolina,1.0,485.0,Georgia Southern,1.0,462.0,34,30,1
401421140,2022,5,0,App State,0.0,545.0,The Citadel,2.0,223.0,49,0,1
401404137,2022,5,0,Army,3.0,365.0,Georgia State,1.0,456.0,14,31,0
401426341,2022,5,0,Louisiana,3.0,276.0,South Alabama,2.0,361.0,17,20,0
401426340,2022,5,0,Arkansas State,0.0,355.0,UL Monroe,1.0,290.0,45,28,1
401421123,2022,5,0,SE Louisiana,0.0,496.0,Murray State,1.0,354.0,48,14,1
401425422,2022,5,0,Tennessee State,2.0,344.0,Lane College,0.0,268.0,27,28,0
401428478,2022,5,0,UT Martin,1.0,523.0,Tennessee Tech,1.0,409.0,45,28,1
401403902,2022,5,0,Arkansas,1.0,377.0,Alabama,1.0,555.0,26,49,0
401403906,2022,5,0,Mississippi State,1.0,473.0,Texas A&M,4.0,388.0,42,24,1
401416612,2022,5,0,Western Michigan,1.0,356.0,New Hampshire,4.0,205.0,44,7,1
401416608,2022,5,0,Ball State,2.0,480.0,Northern Illinois,2.0,526.0,44,38,1
401422979,2022,5,0,Bucknell,3.0,307.0,Lafayette,1.0,259.0,14,24,0
401415406,2022,5,0,Colgate,1.0,383.0,Cornell,2.0,474.0,31,34,0
401428481,2022,5,0,Fordham,1.0,625.0,Georgetown,2.0,477.0,59,38,1
401418597,2022,5,0,Harvard,2.0,366.0,Holy Cross,0.0,447.0,21,30,0
401423159,2022,5,0,Morehead State,3.0,305.0,Presbyterian,1.0,297.0,14,10,1
401428486,2022,5,0,Marist,2.0,324.0,St. Thomas (MN),3.0,460.0,24,38,0
401462216,2022,5,0,Lamar,3.0,376.0,Houston Christian,1.0,323.0,34,37,0
401424949,2022,5,0,Florida A&M,0.0,408.0,Mississippi Valley State,2.0,192.0,34,7,1
401423441,2022,5,0,Alabama A&M,1.0,459.0,Bethune-Cookman,2.0,448.0,35,27,1
401423451,2022,5,0,Texas Southern,2.0,220.0,Alabama State,0.0,329.0,13,16,0
401425419,2022,5,0,Grambling,4.0,259.0,Prairie View A&M,0.0,289.0,14,34,0
401404151,2022,5,0,UConn,2.0,313.0,Fresno State,3.0,187.0,19,14,1
401423138,2022,5,0,Davidson,0.0,614.0,Butler,3.0,290.0,31,0,1
401423154,2022,5,0,Dayton,1.0,360.0,Drake,2.0,251.0,27,14,1
401428383,2022,5,0,Delaware State,0.0,115.0,Robert Morris,3.0,240.0,14,9,1
401420801,2022,5,0,Campbell,0.0,563.0,North Carolina Central,2.0,390.0,48,18,1
401426253,2022,5,0,Yale,3.0,477.0,Howard,2.0,415.0,34,26,1
401415198,2022,5,0,Columbia,3.0,235.0,Princeton,1.0,276.0,6,24,0
401418605,2022,5,0,Dartmouth,0.0,271.0,Pennsylvania,0.0,343.0,17,23,0
401415188,2022,5,0,Rhode Island,3.0,546.0,Brown,5.0,261.0,38,10,1
401424430,2022,5,0,Delaware,1.0,534.0,Towson,1.0,159.0,24,10,1
401424395,2022,5,0,Elon,0.0,442.0,Richmond,1.0,528.0,30,27,1
401424431,2022,5,0,Maine,1.0,309.0,Villanova,0.0,466.0,20,45,0
401424367,2022,5,0,Stony Brook,0.0,159.0,William & Mary,1.0,369.0,10,27,0
401413227,2022,5,0,Cal Poly,1.0,387.0,Sacramento State,2.0,564.0,21,49,0
401413342,2022,5,0,Montana State,0.0,552.0,UC Davis,1.0,476.0,41,24,1
401413260,2022,5,0,Idaho State,1.0,381.0,Montana,3.0,454.0,20,28,0
401415172,2022,5,0,Portland State,0.0,479.0,Northern Arizona,1.0,427.0,35,27,1
401420809,2022,5,0,North Dakota,1.0,515.0,Missouri State,0.0,389.0,48,31,1
401435076,2022,5,0,Merrimack,1.0,315.0,Long Island University,3.0,461.0,24,23,1
401411127,2022,5,0,Florida State,1.0,393.0,Wake Forest,0.0,405.0,21,31,0
401411124,2022,5,0,Boston College,3.0,448.0,Louisville,1.0,352.0,34,33,1
401411125,2022,5,0,Clemson,0.0,354.0,NC State,2.0,279.0,30,20,1
401411128,2022,5,0,North Carolina,0.0,527.0,Virginia Tech,1.0,273.0,41,10,1
401411129,2022,5,0,Pittsburgh,3.0,411.0,Georgia Tech,0.0,334.0,21,26,0
401411126,2022,5,0,Duke,0.0,377.0,Virginia,2.0,295.0,38,17,1
401411130,2022,5,0,Syracuse,0.0,631.0,Wagner,1.0,50.0,59,0,1
401415228,2022,5,0,Boise State,1.0,450.0,San Diego State,1.0,114.0,35,13,1
401415230,2022,5,0,Wyoming,1.0,253.0,San José State,0.0,456.0,16,33,0
401415229,2022,5,0,UNLV,2.0,356.0,New Mexico,2.0,277.0,31,20,1
401405104,2022,5,0,Ohio State,2.0,413.0,Rutgers,2.0,187.0,49,10,1
401405103,2022,5,0,Maryland,0.0,489.0,Michigan State,0.0,321.0,27,13,1
401405100,2022,5,0,Iowa,0.0,281.0,Michigan,0.0,327.0,14,27,0
401405105,2022,5,0,Penn State,5.0,360.0,Northwestern,3.0,241.0,17,7,1
401405102,2022,5,0,Nebraska,2.0,385.0,Indiana,1.0,290.0,35,21,1
401420791,2022,5,0,Sacred Heart,0.0,360.0,Norfolk State,2.0,330.0,31,14,1
401420833,2022,5,0,South Dakota State,0.0,458.0,Western Illinois,2.0,220.0,34,10,1
401420780,2022,5,0,Morgan State,2.0,364.0,Virginia University Of Lynchburg,2.0,200.0,44,10,1
401420824,2022,5,0,North Dakota State,0.0,372.0,Youngstown State,1.0,281.0,27,14,1
